sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
17,hokkaido_17,北見・網走周遊フリーパス,"北見・網走周遊フリーパス || 関連情報 | ＪＲ北海道 / || 問合わせ | ＪＲ北海道： || フリー区間 | 北見・網走周遊フリーパス || 利用可能設備 | 北海道新幹線在来線特急・急行列車快速・普通 グリーン車普通車個室普通車指定普通車自由寝台ライナーＳＬ指定自由 ×▲▲▲▲××▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | ２日間用 大人：3,000円／小人：1,500円 / ３日間用 大人：4,000円／小人：2,000円 / || 有効期間 | ２／３日間 || 発売期間 | 2026年1月16日～2026年2月22日 || 利用期間 | 2026年1月16日～2026年2月23日 || 発売箇所 | OkhoNavi / || 発売枚数 | 不明 / 発売枚数の上限に達し次第、発売終了。 || 備考
其他详情: {""発売枚数"": ""不明 / 発売枚数の上限に達し次第、発売終了。""}
相关信息: ＪＲ北海道 /
咨询: ＪＲ北海道：","２日間用 大人：3,000円／小人：1,500円 / ３日間用 大人：4,000円／小人：2,000円 /",,,,,,,,,,２／３日間,2026年1月16日～2026年2月22日,,2026年1月16日～2026年2月23日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrhokkaido115.gif,,北海道新幹線在来線特急・急行列車快速・普通 グリーン車普通車個室普通車指定普通車自由寝台ライナーＳＬ指定自由 ×▲▲▲▲××▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrhokkaido115.htm | https://cs.okhonavi.jp/tabs/home/merchandises/select-ticket?agency-id=4600000000027&item=SHS-FreePass-2026-1 | https://www.jrhokkaido.co.jp/CM/Info/press/pdf/20260115_KO_OkhoNavi.pdf,OkhoNavi /,,,,
18,hokkaido_18,遠軽・北見・網走周遊フリーパス,"遠軽・北見・網走周遊フリーパス || 関連情報 | ＪＲ北海道 / || 問合わせ | ＪＲ北海道： || フリー区間 | 遠軽・北見・網走周遊フリーパス || 利用可能設備 | 北海道新幹線在来線特急・急行列車快速・普通 グリーン車普通車個室普通車指定普通車自由寝台ライナーＳＬ指定自由 ×▲▲▲▲××▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | ２日間用 大人：5,000円／小人：2,500円 / ３日間用 大人：6,000円／小人：3,000円 / || 有効期間 | ２／３日間 || 発売期間 | 2026年1月16日～2026年2月22日 || 利用期間 | 2026年1月16日～2026年2月23日 || 発売箇所 | OkhoNavi / || 発売枚数 | 不明 / 発売枚数の上限に達し次第、発売終了。 || 備考
其他详情: {""発売枚数"": ""不明 / 発売枚数の上限に達し次第、発売終了。""}
相关信息: ＪＲ北海道 /
咨询: ＪＲ北海道：","２日間用 大人：5,000円／小人：2,500円 / ３日間用 大人：6,000円／小人：3,000円 /",,,,,,,,,,２／３日間,2026年1月16日～2026年2月22日,,2026年1月16日～2026年2月23日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrhokkaido116.gif,,北海道新幹線在来線特急・急行列車快速・普通 グリーン車普通車個室普通車指定普通車自由寝台ライナーＳＬ指定自由 ×▲▲▲▲××▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrhokkaido116.htm | https://cs.okhonavi.jp/tabs/home/merchandises/select-ticket?agency-id=4600000000027&item=SHS-FreePass-2026-2 | https://www.jrhokkaido.co.jp/CM/Info/press/pdf/20260115_KO_OkhoNavi.pdf,OkhoNavi /,,,,
19,hokkaido_19,地下鉄専用1日乗車券,"地下鉄専用1日乗車券 || 関連情報 | 札幌市交通局 || 問合わせ | 札幌市交通局 TEL:011-896-2724 || フリー区間 | 地下鉄専用1日乗車券 || 制限事項 || ねだん | 大人830円／小人420円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 地下鉄各駅券売機等
相关信息: 札幌市交通局
咨询: 札幌市交通局 TEL:011-896-2724",大人830円／小人420円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/sapporo01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sapporo02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo02.htm | https://www.city.sapporo.jp/st/josyaken/card.html#ichinichi,地下鉄各駅券売機等,,,,
20,hokkaido_20,ドニチカキップ,"ドニチカキップ || 関連情報 | 札幌市交通局 || 問合わせ | 札幌市交通局 TEL:011-896-2724 || フリー区間 | ドニチカキップ || 制限事項 || ねだん | 大人520円／小人260円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 土、日、祝日 || 発売箇所 | 各地下鉄駅事務室・各定期券発売所・交通案内センター
相关信息: 札幌市交通局
咨询: 札幌市交通局 TEL:011-896-2724",大人520円／小人260円,,,,,,,,,,１日,通年,,土、日、祝日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/sapporo21.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sapporo02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo21.htm | http://www.city.sapporo.jp/st/josyaken/doni-chika/donichika.html,各地下鉄駅事務室・各定期券発売所・交通案内センター,,,,
21,hokkaido_21,路面電車1日乗車券,"札幌市電１日乗車券 || 関連情報 | 札幌市交通事業振興公社 ジョルダンモバイルチケット || 問合わせ | 札幌市交通事業振興公社・電車事業所 TEL:011-551-3944 || フリー区間 | 札幌市電１日乗車券 || 制限事項 || ねだん | 大人：570円 小人：290円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 平日 || 発売箇所 | 市電(路面電車)車内 / 地下鉄駅事務室：大通,すすきの,中島公園,幌平橋,西18丁目,西11丁目,豊水すすきの / 大通定期券発売所 / ジョルダンモバイルチケット
相关信息: 札幌市交通事業振興公社 ジョルダンモバイルチケット
咨询: 札幌市交通事業振興公社・電車事業所 TEL:011-551-3944",大人：570円 小人：290円,,,,,,,,,,１日,通年,,平日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sapporo23.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo24.htm | https://ticket.jorudan.co.jp/sapporo/stsp/ja/ | https://www.stsp.or.jp/business/streetcar/price/ | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo23.htm,"市電(路面電車)車内 / 地下鉄駅事務室：大通,すすきの,中島公園,幌平橋,西18丁目,西11丁目,豊水すすきの / 大通定期券発売所 / ジョルダンモバイルチケット",,,,
22,hokkaido_22,札幌市電24時間乗車券,"札幌市電24時間乗車券 || 関連情報 | 札幌市交通事業振興公社 ジョルダンモバイルチケット || 問合わせ | 札幌市交通事業振興公社・電車事業所 TEL:011-551-3944 || フリー区間 | 札幌市電24時間乗車券 || 制限事項 || ねだん | 大人：840円 小人：420円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 使用開始から24時間 || 発売箇所 | ジョルダンモバイルチケット
相关信息: 札幌市交通事業振興公社 ジョルダンモバイルチケット
咨询: 札幌市交通事業振興公社・電車事業所 TEL:011-551-3944",大人：840円 小人：420円,,,,,,,,,,１日,通年,,使用開始から24時間,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sapporo23.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo22.htm | https://ticket.jorudan.co.jp/sapporo/stsp/ja/ | https://www.stsp.or.jp/business/streetcar/price/,ジョルダンモバイルチケット,,,,
23,hokkaido_23,どサン子パス,"どサン子パス || 関連情報 | 札幌市交通事業振興公社 ジョルダンモバイルチケット || 問合わせ | 札幌市交通事業振興公社・電車事業所 TEL:011-551-3944 || フリー区間 | どサン子パス || 制限事項 || ねだん | 大人460円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 土・日・祝日 / 年末年始（12月29日～1月3日） || 発売箇所 | 市電(路面電車)車内 / 地下鉄駅事務室：大通,すすきの,中島公園,幌平橋,西18丁目,西11丁目,豊水すすきの / 大通定期券発売所 / ジョルダンモバイルチケット
相关信息: 札幌市交通事業振興公社 ジョルダンモバイルチケット
咨询: 札幌市交通事業振興公社・電車事業所 TEL:011-551-3944",大人460円,,,,,,,,,,１日,通年,,土・日・祝日 / 年末年始（12月29日～1月3日）,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/sapporo02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sapporo23.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo23.htm | https://ticket.jorudan.co.jp/sapporo/stsp/ja/ | https://www.stsp.or.jp/business/streetcar/price/ | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sapporo24.htm,"市電(路面電車)車内 / 地下鉄駅事務室：大通,すすきの,中島公園,幌平橋,西18丁目,西11丁目,豊水すすきの / 大通定期券発売所 / ジョルダンモバイルチケット",,,,
24,hokkaido_24,市電１日乗車券,"市電１日乗車券 || 関連情報 | 函館市企業局交通部 || 問合わせ | 函館市企業局交通部 TEL 0138-52-1273 || フリー区間 | 市電１日乗車券 || 制限事項 || ねだん | 大人800円／小人400円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 駒場営業所、市電車内、市内乗車券販売所
相关信息: 函館市企業局交通部
咨询: 函館市企業局交通部 TEL 0138-52-1273",大人800円／小人400円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hakodate01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hakodate.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hakodate01.htm | https://www.city.hakodate.hokkaido.jp/docs/2014012100977/#S1day,駒場営業所、市電車内、市内乗車券販売所,,,,
25,hokkaido_25,スマホ市電１日乗車券,"スマホ市電１日乗車券 || 関連情報 | 函館市企業局交通部 || 問合わせ | 函館市企業局交通部 TEL 0138-52-1273 || フリー区間 | スマホ市電１日乗車券 || 制限事項 || ねだん | 大人800円／小人400円 || 有効期間 | １日 || 発売期間 || 利用期間 | 通年 || 発売箇所 | DohNa!!
相关信息: 函館市企業局交通部
咨询: 函館市企業局交通部 TEL 0138-52-1273",大人800円／小人400円,,,,,,,,,,１日,,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hakodate.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hakodate51.htm | https://sp.cstm.dohna.jp/tabs/home/merchandises/select-ticket?agency-id=9000020012025&item=SIDEN_1DAY | https://www.city.hakodate.hokkaido.jp/docs/2014012100977/#S1day,DohNa!!,,,,
26,hokkaido_26,スマホ市電２４時間乗車券,"スマホ市電２４時間乗車券 || 関連情報 | 函館市企業局交通部 || 問合わせ | 函館市企業局交通部 TEL 0138-52-1273 || フリー区間 | スマホ市電２４時間乗車券 || 制限事項 || ねだん | 大人1,130円／小人570円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 利用開始から24時間 || 発売箇所 | DohNa!!
相关信息: 函館市企業局交通部
咨询: 函館市企業局交通部 TEL 0138-52-1273","大人1,130円／小人570円",,,,,,,,,,１日,通年,,利用開始から24時間,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hakodate.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hakodate52.htm | https://sp.cstm.dohna.jp/tabs/home/merchandises/select-ticket?agency-id=9000020012025&item=SIDEN_24H | https://www.city.hakodate.hokkaido.jp/docs/2014012100977/#S24hour,DohNa!!,,,,
27,hokkaido_27,スマホ市電・函館バス共通１日乗車券,"スマホ市電・函館バス共通１日乗車券 || 関連情報 | 函館市企業局交通部 函館バス || 問合わせ | 函館市企業局交通部 TEL 0138-52-1273 / 函館バス TEL 0138-51-3960 || フリー区間 | スマホ市電・函館バス共通１日乗車券 || 制限事項 || ねだん | 大人：1,600円／小人：800円 || 有効期間 | １日 || 発売期間 || 利用期間 | 通年 || 発売箇所 | DohNa!!
相关信息: 函館市企業局交通部 函館バス
咨询: 函館市企業局交通部 TEL 0138-52-1273 / 函館バス TEL 0138-51-3960","大人：1,600円／小人：800円",,,,,,,,,,１日,,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hakodate02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hakodate53.htm | http://www.hakobus.co.jp/e-ticket/ | https://sp.cstm.dohna.jp/tabs/home/merchandises/select-ticket?agency-id=1440001001737&item=RT_HKD_01_202404 | https://www.city.hakodate.hokkaido.jp/docs/2014012100977/#trambus1_s,DohNa!!,,,,
28,hokkaido_28,スマホ市電・函館バス共通２日乗車券,"スマホ市電・函館バス共通２日乗車券 || 関連情報 | 函館市企業局交通部 函館バス || 問合わせ | 函館市企業局交通部 TEL 0138-52-1273 / 函館バス TEL 0138-51-3960 || フリー区間 | スマホ市電・函館バス共通２日乗車券 || 制限事項 || ねだん | 大人：2,600円／小人：1,300円 || 有効期間 | ２日間 || 発売期間 || 利用期間 | 通年 || 発売箇所 | DohNa!!
相关信息: 函館市企業局交通部 函館バス
咨询: 函館市企業局交通部 TEL 0138-52-1273 / 函館バス TEL 0138-51-3960","大人：2,600円／小人：1,300円",,,,,,,,,,２日間,,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hakodate02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hakodate54.htm | http://www.hakobus.co.jp/e-ticket/ | https://sp.cstm.dohna.jp/tabs/home/merchandises/select-ticket?agency-id=1440001001737&item=RT_HKD_02_202404 | https://www.city.hakodate.hokkaido.jp/docs/2014012100977/#trambus2_s,DohNa!!,,,,
29,hokkaido_29,NighTram TICKET,"NighTram TICKET || 関連情報 | 函館市企業局交通部 || 問合わせ | 函館市企業局交通部 TEL 0138-52-1273 || フリー区間 | NighTram TICKET || 制限事項 | スマートフォン専用 || ねだん | 大人：480円／小人：240円 || 有効期間 | 乗車当日の17時以降 || 発売期間 | 2026年1月5日～2026年3月31日 || 利用期間 | 2026年1月5日～2026年3月31日 || 発売箇所 | WEBアプリ「DohNa!!」
限制事项: スマートフォン専用
相关信息: 函館市企業局交通部
咨询: 函館市企業局交通部 TEL 0138-52-1273",大人：480円／小人：240円,,,,,,,,,,乗車当日の17時以降,2026年1月5日～2026年3月31日,,2026年1月5日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hakodate.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hakodate92.htm | https://cstm.dohna.jp/ | https://www.city.hakodate.hokkaido.jp/docs/2021010500081/,WEBアプリ「DohNa!!」,,,,
30,hokkaido_30,いさりび１日きっぷ,"いさりび１日きっぷ || 関連情報 | 道南いさりび鉄道 || 問合わせ | 道南いさりび鉄道 TEL 0138-83-1977 || フリー区間 | いさりび１日きっぷ || 制限事項 || ねだん | 大人：1,100円／小人：550円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 「DohNa!!」 / 道南いさりび鉄道本社窓口(函館市若松町12番5号) / 道南いさりび鉄道五稜郭駅売店 / 道の駅みそぎの郷きこない(木古内駅そば) / 北斗市商工会(上磯駅そば) / フラワーショップ清水目(上磯駅そば) / 函館市観光案内所(JR函館駅内) / 澤田米穀店(清川口駅)
相关信息: 道南いさりび鉄道
咨询: 道南いさりび鉄道 TEL 0138-83-1977","大人：1,100円／小人：550円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/isaribi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/isaribi91.htm | https://sp.cstm.dohna.jp/tabs/home/merchandises/select-ticket?agency-id=3430001067100&item=ISARIBI1DAY-2025 | https://www.shr-isaribi.jp/ticket-guide/otoku/isaribi1dayho/,「DohNa!!」 / 道南いさりび鉄道本社窓口(函館市若松町12番5号) / 道南いさりび鉄道五稜郭駅売店 / 道の駅みそぎの郷きこない(木古内駅そば) / 北斗市商工会(上磯駅そば) / フラワーショップ清水目(上磯駅そば) / 函館市観光案内所(JR函館駅内) / 澤田米穀店(清川口駅),,,,
31,hokkaido_31,いさりび1日カンパス,"いさりび1日カンパス || 関連情報 | 道南いさりび鉄道 函館バス || 問合わせ | 道南いさりび鉄道 TEL 0138-83-1977 || フリー区間 | いさりび1日カンパス || 制限事項 || ねだん | 4月14日～11月9日 大人：2,500円／小人：1,250円 / 11月10日～4月13日 大人：2,100円／小人：1,050円 / || 有効期間 | １日 || 発売期間 | 利用日の７日前より利用当日 || 利用期間 | 通年 || 発売箇所 | 「DohNa!!」
相关信息: 道南いさりび鉄道 函館バス
咨询: 道南いさりび鉄道 TEL 0138-83-1977","4月14日～11月9日 大人：2,500円／小人：1,250円 / 11月10日～4月13日 大人：2,100円／小人：1,050円 /",,,,,,,,,,１日,利用日の７日前より利用当日,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/isaribi92.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/isaribi92.htm | http://www.hakobus.co.jp/e-ticket/ | https://sp.cstm.dohna.jp/tabs/home/merchandises/select-ticket?agency-id=1440001001737&item=isaribi1day-kanpass_2025-2 | https://www.shr-isaribi.jp/ticket-guide/otoku/isaribi1daykanpass/,「DohNa!!」,,,,
